num_gpu,job_id,duration,submit_time,interval,model_name
1,application_1504131676014_19349,188,10562,6,vgg16
1,application_1504131676014_19350,180,10562,10,inception4
1,application_1504131676014_19351,178,10563,6,resnet50
1,application_1504131676014_19352,181,10563,10,vgg16
1,application_1504131676014_19353,190,10563,2,vgg16
1,application_1504131676014_19354,188,10563,10,vgg19
1,application_1504131676014_19355,353,10563,4,alexnet
1,application_1504131676014_19356,119,10563,7,inception4
1,application_1504131676014_19357,219,10563,7,resnet101
1,application_1504131676014_19358,122,10563,7,resnet50
1,application_1504131676014_19359,348,10563,9,alexnet
1,application_1504131676014_19360,163,10564,6,inception3
1,application_1504131676014_19361,327,10564,13,inception4
1,application_1504131676014_19362,184,10564,6,vgg19
1,application_1504131676014_19363,179,10564,3,vgg11
1,application_1504131676014_19365,352,10564,0,resnet50
1,application_1504131676014_19364,275,10564,9,inception3
1,application_1504131676014_19366,175,10564,3,resnet101
1,application_1504131676014_19368,173,10564,0,vgg16
1,application_1504131676014_19367,172,10564,17,resnet101
1,application_1504131676014_19369,287,10564,5,vgg16
1,application_1504131676014_19370,202,10565,1,resnet50
1,application_1504131676014_19371,297,10565,19,inception3
1,application_1504131676014_19372,298,10565,1,alexnet
1,application_1504131676014_19373,291,10565,6,alexnet
1,application_1504131676014_19374,267,10565,9,inception3
1,application_1504131676014_19375,291,10565,0,resnet50
1,application_1504131676014_19376,170,10565,12,resnet101
1,application_1504131676014_19377,178,10565,6,vgg19
1,application_1504131676014_19378,270,10565,1,inception4
1,application_1504131676014_19379,169,10565,1,vgg19
1,application_1504131676014_19380,174,10566,13,inception3
1,application_1504131676014_19381,348,10566,4,inception3
1,application_1504131676014_19383,291,10566,0,inception3
1,application_1504131676014_19382,181,10566,10,inception3
1,application_1504131676014_19384,174,10566,2,inception3
1,application_1504131676014_19385,171,10566,8,inception3
1,application_1504131676014_19386,172,10566,9,inception3
1,application_1504131676014_19387,126,10566,1,vgg19
1,application_1504131676014_19388,110,10566,1,inception3
1,application_1504131676014_19389,291,10566,8,inception3
1,application_1504131676014_19390,176,10566,8,inception4
1,application_1504131676014_19391,117,10567,13,inception3
1,application_1504131676014_19392,228,10567,3,resnet50
1,application_1504131676014_19393,341,10567,4,vgg19
1,application_1504131676014_19394,165,10567,4,alexnet
1,application_1504131676014_19395,357,10567,8,inception4
1,application_1504131676014_19396,351,10567,1,vgg19
1,application_1504131676014_19397,301,10567,3,inception3
1,application_1504131676014_19398,178,10567,13,resnet50
1,application_1504131676014_19399,318,10567,2,vgg16
1,application_1504131676014_19400,284,10567,3,inception3
1,application_1504131676014_19401,168,10567,3,inception3
1,application_1504131676014_19402,189,10568,8,vgg11
1,application_1504131676014_19403,113,10568,7,vgg19
1,application_1504131676014_19405,298,10568,0,resnet101
1,application_1504131676014_19404,208,10568,6,vgg11
1,application_1504131676014_19406,120,10568,8,inception3
1,application_1504131676014_19407,176,10568,6,inception3
1,application_1504131676014_19408,191,10568,1,resnet101
1,application_1504131676014_19409,172,10568,3,vgg16
1,application_1504131676014_19410,119,10568,14,alexnet
1,application_1504131676014_19411,175,10568,17,resnet101
1,application_1504131676014_19412,213,10569,15,vgg11
1,application_1504131676014_19413,213,10569,3,resnet101
1,application_1504131676014_19414,124,10569,4,inception4
1,application_1504131676014_19416,346,10569,0,vgg19
1,application_1504131676014_19415,221,10569,6,vgg19
1,application_1504131676014_19417,350,10569,6,resnet50
1,application_1504131676014_19418,204,10569,1,inception4
1,application_1504131676014_19419,346,10569,13,vgg19
1,application_1504131676014_19420,223,10569,3,vgg11
1,application_1504131676014_19421,213,10570,11,alexnet
1,application_1504131676014_19422,355,10570,2,resnet50
1,application_1504131676014_19423,175,10570,8,inception4
1,application_1504131676014_19424,346,10570,6,vgg11
1,application_1504131676014_19425,210,10570,6,resnet101
1,application_1504131676014_19427,211,10570,0,vgg11
1,application_1504131676014_19426,82,10570,11,resnet101
1,application_1504131676014_19428,211,10570,12,vgg16
1,application_1504131676014_19429,321,10570,2,resnet101
1,application_1504131676014_19430,200,10571,11,alexnet
1,application_1504131676014_19431,203,10571,7,alexnet
1,application_1504131676014_19432,205,10571,10,resnet50
1,application_1504131676014_19433,204,10571,5,vgg19
1,application_1504131676014_19434,348,10571,6,alexnet
1,application_1504131676014_19435,214,10571,6,vgg16
1,application_1504131676014_19436,205,10571,20,alexnet
1,application_1504131676014_19437,210,10572,2,vgg16
1,application_1504131676014_19438,321,10572,20,resnet50
1,application_1504131676014_19439,324,10572,0,resnet50
1,application_1504131676014_19440,215,10572,4,alexnet
1,application_1504131676014_19441,335,10572,4,vgg19
1,application_1504131676014_19442,352,10572,17,alexnet
1,application_1504131676014_19443,351,10572,6,vgg11
1,application_1504131676014_19444,347,10572,15,inception4
1,application_1504131676014_19445,348,10573,1,vgg11
1,application_1504131676014_19446,223,10573,16,resnet101
1,application_1504131676014_19447,212,10573,6,inception3
1,application_1504131676014_19448,353,10573,3,inception3
1,application_1504131676014_19449,348,10573,4,inception4
1,application_1504131676014_19450,351,10573,6,resnet101
1,application_1504131676014_19451,199,10573,13,resnet101
1,application_1504131676014_19452,203,10574,3,vgg19
1,application_1504131676014_19453,347,10574,1,inception4
1,application_1504131676014_19454,211,10574,17,inception3
1,application_1504131676014_19455,349,10574,3,inception3
1,application_1504131676014_19456,341,10574,4,inception4
1,application_1504131676014_19457,203,10574,21,resnet101
1,application_1504131676014_19459,216,10574,9,inception4
1,application_1504131676014_19460,204,10575,3,alexnet
1,application_1504131676014_19461,346,10575,6,vgg19
1,application_1504131676014_19462,350,10575,8,vgg19
1,application_1504131676014_19464,322,10575,7,alexnet
1,application_1504131676014_19465,219,10575,10,resnet50
1,application_1504131676014_19466,213,10575,2,inception3
1,application_1504131676014_19467,203,10575,6,inception4
1,application_1504131676014_19468,210,10575,3,inception3
1,application_1504131676014_19469,330,10575,6,inception4
1,application_1504131676014_19470,216,10575,1,inception3
1,application_1504131676014_19471,203,10575,2,resnet101
1,application_1504131676014_19472,216,10575,11,resnet101
1,application_1504131676014_19473,211,10576,6,inception3
1,application_1504131676014_19474,213,10576,5,inception3
1,application_1504131676014_19475,346,10576,6,vgg16
1,application_1504131676014_19476,215,10576,14,inception4
1,application_1504131676014_19477,212,10576,127,vgg11
1,application_1504131676014_19478,84403,10578,29,resnet152
2,application_1504131676014_19479,19,10579,14,vgg11
1,application_1504131676014_19480,292,10579,6,resnet50
1,application_1504131676014_19481,205,10579,6,inception3
1,application_1504131676014_19482,255,10579,2,resnet50
1,application_1504131676014_19483,292,10579,7,resnet50
1,application_1504131676014_19484,283,10579,16,inception3
1,application_1504131676014_19486,169,10580,22,alexnet
1,application_1504131676014_19487,293,10580,10,vgg11
1,application_1504131676014_19488,66,10580,2,resnet50
1,application_1504131676014_19489,278,10580,1,inception3
1,application_1504131676014_19490,288,10580,16,inception4
1,application_1504131676014_19491,293,10580,5,resnet101
1,application_1504131676014_19492,172,10580,128,vgg19
1,application_1504131676014_19493,200,10583,33,resnet101
1,application_1504131676014_19494,324,10583,7,alexnet
1,application_1504131676014_19495,206,10583,4,resnet101
1,application_1504131676014_19496,351,10583,1,alexnet
1,application_1504131676014_19497,349,10583,15,inception4
1,application_1504131676014_19498,322,10584,2,inception3
1,application_1504131676014_19499,360,10584,4,vgg19
1,application_1504131676014_19500,345,10584,6,resnet101
1,application_1504131676014_19501,204,10584,1,inception3
1,application_1504131676014_19502,358,10584,3,vgg11
1,application_1504131676014_19503,206,10584,13,vgg19
1,application_1504131676014_19504,355,10584,4,vgg16
1,application_1504131676014_19505,348,10584,3,alexnet
1,application_1504131676014_19507,209,10584,0,alexnet
1,application_1504131676014_19506,207,10584,2,inception4
1,application_1504131676014_19508,323,10584,7,inception3
1,application_1504131676014_19509,308,10584,14,vgg16
1,application_1504131676014_19510,211,10585,0,vgg11
1,application_1504131676014_19511,205,10585,18,inception3
1,application_1504131676014_19512,310,10585,1,inception4
1,application_1504131676014_19513,223,10585,18,resnet101
1,application_1504131676014_19514,287,10585,39,vgg11
1,application_1504131676014_19515,296,10586,5,inception3
1,application_1504131676014_19516,291,10586,1,inception3
1,application_1504131676014_19517,299,10586,3,vgg16
1,application_1504131676014_19518,293,10586,6,resnet50
1,application_1504131676014_19519,190,10586,27,alexnet
1,application_1504131676014_19520,287,10587,7,resnet50
1,application_1504131676014_19521,269,10587,4,inception3
1,application_1504131676014_19522,181,10587,25,resnet101
1,application_1504131676014_19523,290,10587,1,vgg11
1,application_1504131676014_19524,306,10587,0,vgg19
1,application_1504131676014_19525,290,10587,22,vgg11
1,application_1504131676014_19526,202,10588,10,vgg11
1,application_1504131676014_19527,193,10588,26,resnet101
1,application_1504131676014_19528,182,10588,40,resnet101
1,application_1504131676014_19529,116,10589,25,vgg16
1,application_1504131676014_19530,169,10589,5,vgg11
1,application_1504131676014_19531,112,10589,19,resnet50
1,application_1504131676014_19532,264,10590,5,inception3
1,application_1504131676014_19533,291,10590,7,alexnet
1,application_1504131676014_19534,203,10590,2,resnet50
1,application_1504131676014_19535,347,10590,3,vgg19
1,application_1504131676014_19536,203,10590,11,vgg11
1,application_1504131676014_19537,77,10590,10,inception3
1,application_1504131676014_19538,177,10590,1,resnet50
1,application_1504131676014_19539,165,10590,16,alexnet
1,application_1504131676014_19541,115,10591,9,alexnet
1,application_1504131676014_19542,184,10591,5,vgg11
1,application_1504131676014_19543,211,10591,7,resnet101
1,application_1504131676014_19544,170,10591,4,resnet50
1,application_1504131676014_19545,170,10591,1,vgg19
1,application_1504131676014_19546,291,10591,8,vgg19
1,application_1504131676014_19548,352,10591,0,resnet50
1,application_1504131676014_19547,179,10591,2,vgg11
1,application_1504131676014_19549,214,10591,1,vgg16
1,application_1504131676014_19550,203,10591,1,resnet101
1,application_1504131676014_19551,208,10591,2,vgg16
1,application_1504131676014_19552,328,10591,3,inception4
1,application_1504131676014_19553,201,10591,19,vgg19
1,application_1504131676014_19554,361,10592,3,resnet50
1,application_1504131676014_19555,341,10592,4,inception3
1,application_1504131676014_19556,176,10592,2,vgg19
1,application_1504131676014_19557,177,10592,3,vgg19
1,application_1504131676014_19559,214,10592,0,vgg16
1,application_1504131676014_19558,198,10592,10,vgg16
1,application_1504131676014_19561,205,10592,0,vgg19
1,application_1504131676014_19560,201,10592,2,inception4
1,application_1504131676014_19562,207,10592,2,alexnet
1,application_1504131676014_19563,200,10592,1,resnet101
1,application_1504131676014_19564,205,10592,2,vgg19
1,application_1504131676014_19565,200,10592,3,vgg16
1,application_1504131676014_19566,289,10592,7,resnet101
1,application_1504131676014_19567,348,10592,2,inception3
1,application_1504131676014_19568,289,10592,0,inception3
1,application_1504131676014_19569,201,10592,8,inception3
1,application_1504131676014_19570,293,10592,4,alexnet
1,application_1504131676014_19571,209,10592,9,vgg11
1,application_1504131676014_19572,350,10593,4,resnet101
1,application_1504131676014_19573,169,10593,9,vgg19
1,application_1504131676014_19574,209,10593,3,alexnet
1,application_1504131676014_19575,204,10593,2,vgg16
1,application_1504131676014_19576,207,10593,3,vgg19
1,application_1504131676014_19577,346,10593,0,resnet50
1,application_1504131676014_19578,194,10593,1,inception3
1,application_1504131676014_19579,215,10593,6,vgg11
1,application_1504131676014_19580,178,10593,8,resnet50
1,application_1504131676014_19581,205,10593,4,resnet50
1,application_1504131676014_19582,176,10593,30,inception4
1,application_1504131676014_19583,118,10594,24,inception4
1,application_1504131676014_19584,343,10594,3,vgg16
1,application_1504131676014_19585,208,10594,9,vgg11
1,application_1504131676014_19586,208,10594,6,vgg16
1,application_1504131676014_19587,203,10594,4,vgg19
1,application_1504131676014_19588,332,10595,2,inception4
1,application_1504131676014_19589,357,10595,12,vgg11
1,application_1504131676014_19590,351,10595,10,vgg19
1,application_1504131676014_19591,349,10595,3,alexnet
1,application_1504131676014_19593,205,10595,1,resnet101
1,application_1504131676014_19592,355,10595,4,resnet50
1,application_1504131676014_19594,350,10595,16,resnet101
1,application_1504131676014_19595,210,10595,1,resnet50
1,application_1504131676014_19596,206,10595,14,vgg16
1,application_1504131676014_19597,204,10596,10,inception3
1,application_1504131676014_19598,196,10596,14,resnet101
1,application_1504131676014_19599,203,10596,14,inception4
1,application_1504131676014_19601,211,10596,2,alexnet
1,application_1504131676014_19602,345,10596,6,inception4
1,application_1504131676014_19603,363,10596,24,resnet50
1,application_1504131676014_19604,353,10597,3,resnet101
1,application_1504131676014_19605,320,10597,4,resnet50
1,application_1504131676014_19606,209,10597,14,vgg11
1,application_1504131676014_19607,198,10597,5,inception4
1,application_1504131676014_19608,322,10597,1,vgg19
1,application_1504131676014_19609,355,10597,2,vgg19
1,application_1504131676014_19610,345,10597,9,vgg16
1,application_1504131676014_19611,341,10597,7,inception4
1,application_1504131676014_19612,202,10598,4,resnet50
1,application_1504131676014_19613,342,10598,2,vgg11
1,application_1504131676014_19614,355,10598,5,alexnet
1,application_1504131676014_19615,218,10598,6,resnet101
1,application_1504131676014_19616,200,10598,1,vgg11
1,application_1504131676014_19617,203,10598,9,vgg16
1,application_1504131676014_19618,207,10598,27,vgg11
1,application_1504131676014_19619,198,10598,1,vgg19
1,application_1504131676014_19620,345,10598,9,vgg19
1,application_1504131676014_19621,346,10599,9,resnet50
1,application_1504131676014_19622,206,10599,8,inception4
1,application_1504131676014_19623,211,10599,3,inception4
1,application_1504131676014_19624,212,10599,2,inception4
1,application_1504131676014_19625,218,10599,9,vgg11
1,application_1504131676014_19626,212,10599,2,alexnet
1,application_1504131676014_19627,200,10599,6,resnet101
1,application_1504131676014_19628,199,10599,9,vgg19
1,application_1504131676014_19629,125,10599,2,resnet50
1,application_1504131676014_19630,211,10599,18,vgg11
1,application_1504131676014_19632,356,10600,0,inception3
1,application_1504131676014_19631,203,10600,1,resnet50
1,application_1504131676014_19633,176,10600,1,alexnet
1,application_1504131676014_19634,204,10600,7,resnet50
1,application_1504131676014_19635,352,10600,10,resnet101
1,application_1504131676014_19636,215,10600,1,vgg11
1,application_1504131676014_19637,289,10600,2,inception4
1,application_1504131676014_19638,71,10600,18,inception4
1,application_1504131676014_19639,340,10600,9,alexnet
1,application_1504131676014_19640,211,10601,7,vgg19
1,application_1504131676014_19641,293,10601,3,inception4
1,application_1504131676014_19642,173,10601,4,inception3
1,application_1504131676014_19643,203,10601,3,inception4
1,application_1504131676014_19644,178,10601,8,vgg19
1,application_1504131676014_19645,117,10601,11,resnet50
1,application_1504131676014_19646,295,10601,5,resnet50
1,application_1504131676014_19647,117,10601,8,inception4
1,application_1504131676014_19648,349,10601,4,inception3
1,application_1504131676014_19649,216,10601,8,resnet50
1,application_1504131676014_19650,175,10602,9,vgg11
1,application_1504131676014_19651,289,10602,3,inception3
1,application_1504131676014_19652,201,10602,7,vgg19
1,application_1504131676014_19654,121,10602,7,alexnet
1,application_1504131676014_19655,166,10602,6,resnet101
1,application_1504131676014_19656,168,10602,1,resnet101
1,application_1504131676014_19657,214,10602,9,resnet101
1,application_1504131676014_19658,289,10602,3,resnet101
1,application_1504131676014_19659,168,10602,2,inception4
1,application_1504131676014_19660,213,10602,11,inception3
1,application_1504131676014_19661,289,10603,4,vgg19
1,application_1504131676014_19662,185,10603,13,alexnet
1,application_1504131676014_19663,181,10603,1,vgg19
1,application_1504131676014_19664,178,10603,5,vgg16
1,application_1504131676014_19665,175,10603,3,inception4
1,application_1504131676014_19666,193,10603,6,vgg11
1,application_1504131676014_19667,311,10603,2,inception3
1,application_1504131676014_19668,292,10603,1,vgg16
1,application_1504131676014_19669,166,10603,14,vgg19
1,application_1504131676014_19670,111,10603,3,alexnet
1,application_1504131676014_19671,262,10603,3,resnet101
1,application_1504131676014_19672,269,10603,7,inception4
1,application_1504131676014_19673,118,10604,4,resnet101
1,application_1504131676014_19674,118,10604,4,vgg19
1,application_1504131676014_19675,288,10604,3,resnet101
1,application_1504131676014_19676,170,10604,13,resnet101
1,application_1504131676014_19677,292,10604,17,vgg16
1,application_1504131676014_19678,168,10604,4,vgg16
1,application_1504131676014_19679,185,10604,1,inception3
1,application_1504131676014_19680,116,10604,13,inception4
1,application_1504131676014_19681,173,10605,10,inception4
1,application_1504131676014_19682,286,10605,0,inception4
1,application_1504131676014_19683,186,10605,14,resnet101
1,application_1504131676014_19684,188,10605,3,resnet50
1,application_1504131676014_19685,175,10605,10,alexnet
1,application_1504131676014_19686,117,10605,1,vgg11
1,application_1504131676014_19687,173,10605,4,inception3
1,application_1504131676014_19688,291,10605,5,inception3
1,application_1504131676014_19689,313,10605,1,vgg16
1,application_1504131676014_19690,169,10605,8,inception4
1,application_1504131676014_19691,168,10605,6,vgg11
8,application_1504131676014_19694,4249,10606,4,inception4
1,application_1504131676014_19692,199,10606,3,vgg16
1,application_1504131676014_19693,119,10606,5,inception4
1,application_1504131676014_19695,176,10606,5,resnet50
1,application_1504131676014_19696,348,10606,14,inception4
1,application_1504131676014_19697,208,10606,2,resnet101
1,application_1504131676014_19698,177,10606,9,inception3
1,application_1504131676014_19699,186,10606,1,vgg16
1,application_1504131676014_19700,168,10606,9,inception4
1,application_1504131676014_19701,269,10606,7,resnet101
1,application_1504131676014_19702,177,10607,9,resnet101
1,application_1504131676014_19703,353,10607,5,inception3
1,application_1504131676014_19704,287,10607,2,inception3
1,application_1504131676014_19705,352,10607,2,inception3
1,application_1504131676014_19706,206,10607,12,resnet50
1,application_1504131676014_19707,220,10607,0,vgg16
1,application_1504131676014_19708,165,10607,4,inception3
1,application_1504131676014_19709,117,10607,2,inception4
1,application_1504131676014_19710,170,10607,13,inception4
1,application_1504131676014_19711,343,10607,10,alexnet
1,application_1504131676014_19712,204,10608,4,alexnet
1,application_1504131676014_19713,183,10608,9,resnet50
1,application_1504131676014_19714,198,10608,2,vgg19
1,application_1504131676014_19715,234,10608,2,inception4
1,application_1504131676014_19716,200,10608,7,resnet50
1,application_1504131676014_19717,267,10608,14,vgg19
1,application_1504131676014_19718,291,10608,0,vgg11
1,application_1504131676014_19719,202,10608,16,vgg19
1,application_1504131676014_19720,362,10608,4,resnet50
1,application_1504131676014_19721,120,10609,5,resnet50
1,application_1504131676014_19722,186,10609,2,inception3
1,application_1504131676014_19723,199,10609,13,vgg16
1,application_1504131676014_19724,187,10609,3,inception3
1,application_1504131676014_19725,218,10609,11,resnet50
1,application_1504131676014_19726,277,10609,2,vgg11
1,application_1504131676014_19727,176,10609,3,vgg11
1,application_1504131676014_19728,318,10609,6,inception3
1,application_1504131676014_19729,291,10609,1,vgg19
1,application_1504131676014_19730,290,10609,18,alexnet
1,application_1504131676014_19731,290,10610,0,resnet50
1,application_1504131676014_19732,320,10610,4,vgg19
1,application_1504131676014_19733,214,10610,11,resnet101
1,application_1504131676014_19734,167,10610,5,alexnet
1,application_1504131676014_19735,209,10610,6,inception4
1,application_1504131676014_19736,348,10610,1,resnet50
1,application_1504131676014_19737,117,10610,5,vgg16
1,application_1504131676014_19738,69,10610,2,vgg19
1,application_1504131676014_19739,212,10610,6,resnet101
1,application_1504131676014_19740,200,10610,7,vgg19
1,application_1504131676014_19741,350,10610,8,alexnet
1,application_1504131676014_19742,345,10610,4,resnet50
1,application_1504131676014_19743,205,10611,6,inception4
1,application_1504131676014_19745,209,10611,0,vgg11
1,application_1504131676014_19744,333,10611,6,resnet50
1,application_1504131676014_19746,213,10611,7,inception4
1,application_1504131676014_19747,199,10611,6,vgg11
1,application_1504131676014_19748,206,10611,4,vgg11
1,application_1504131676014_19749,359,10611,14,resnet101
1,application_1504131676014_19751,347,10611,0,resnet50
1,application_1504131676014_19750,208,10611,1,resnet50
1,application_1504131676014_19752,207,10611,8,alexnet
1,application_1504131676014_19753,341,10611,9,vgg16
1,application_1504131676014_19754,372,10612,3,inception3
1,application_1504131676014_19755,347,10612,5,vgg19
1,application_1504131676014_19756,217,10612,3,resnet101
1,application_1504131676014_19757,345,10612,9,alexnet
1,application_1504131676014_19758,357,10612,5,inception3
1,application_1504131676014_19759,190,10612,5,resnet101
1,application_1504131676014_19760,208,10612,9,inception4
1,application_1504131676014_19761,115,10612,4,vgg11
1,application_1504131676014_19763,288,10612,0,inception4
1,application_1504131676014_19762,209,10612,3,vgg11
1,application_1504131676014_19764,347,10612,3,resnet50
1,application_1504131676014_19765,204,10612,2,vgg16
1,application_1504131676014_19766,202,10612,7,inception3
1,application_1504131676014_19767,209,10613,10,inception4
1,application_1504131676014_19768,174,10613,2,vgg19
1,application_1504131676014_19769,355,10613,8,vgg16
1,application_1504131676014_19770,296,10613,1,inception3
1,application_1504131676014_19771,222,10613,2,vgg19
1,application_1504131676014_19772,23487,10613,7,resnet101
1,application_1504131676014_19773,174,10613,2,inception4
1,application_1504131676014_19774,207,10613,11,alexnet
1,application_1504131676014_19775,204,10613,3,resnet101
1,application_1504131676014_19776,167,10613,1,inception4
1,application_1504131676014_19777,221,10613,1,vgg19
1,application_1504131676014_19778,23367,10613,4,inception3
1,application_1504131676014_19779,213,10613,11,vgg16
1,application_1504131676014_19780,118,10614,9,resnet101
1,application_1504131676014_19781,114,10614,8,vgg11
1,application_1504131676014_19782,185,10614,4,resnet101
1,application_1504131676014_19783,213,10614,3,inception3
1,application_1504131676014_19784,215,10614,13,resnet101
1,application_1504131676014_19785,201,10614,4,inception4
1,application_1504131676014_19786,202,10614,2,inception4
1,application_1504131676014_19787,124,10614,6,inception3
1,application_1504131676014_19788,349,10614,10,vgg16
1,application_1504131676014_19789,331,10615,1,inception4
1,application_1504131676014_19790,355,10615,1,resnet101
1,application_1504131676014_19791,109,10615,10,alexnet
1,application_1504131676014_19792,110,10615,1,vgg11
1,application_1504131676014_19793,216,10615,16,vgg16
1,application_1504131676014_19794,221,10615,3,resnet50
1,application_1504131676014_19795,352,10615,3,inception3
1,application_1504131676014_19796,270,10615,6,vgg11
1,application_1504131676014_19797,198,10615,0,vgg19
1,application_1504131676014_19798,199,10615,1,vgg19
1,application_1504131676014_19799,180,10615,15,vgg19
1,application_1504131676014_19800,208,10616,3,resnet50
1,application_1504131676014_19801,168,10616,2,resnet101
1,application_1504131676014_19802,173,10616,4,resnet50
1,application_1504131676014_19803,167,10616,6,vgg19
1,application_1504131676014_19804,178,10616,10,vgg16
1,application_1504131676014_19805,216,10616,9,inception3
1,application_1504131676014_19806,204,10616,4,vgg19
1,application_1504131676014_19807,352,10616,7,vgg11
1,application_1504131676014_19808,325,10616,12,alexnet
1,application_1504131676014_19809,341,10616,4,resnet101
1,application_1504131676014_19810,203,10617,8,resnet50
1,application_1504131676014_19811,199,10617,3,vgg16
1,application_1504131676014_19812,325,10617,5,alexnet
1,application_1504131676014_19813,207,10617,12,vgg11
1,application_1504131676014_19814,319,10617,10,vgg16
1,application_1504131676014_19815,217,10617,2,resnet101
1,application_1504131676014_19816,349,10617,0,alexnet
1,application_1504131676014_19817,200,10617,9,resnet50
1,application_1504131676014_19818,202,10617,7,alexnet
1,application_1504131676014_19819,351,10617,6,inception4
1,application_1504131676014_19820,212,10618,6,resnet50
1,application_1504131676014_19821,212,10618,7,vgg16
1,application_1504131676014_19822,218,10618,5,vgg11
1,application_1504131676014_19823,204,10618,7,inception3
1,application_1504131676014_19825,352,10618,15,vgg16
1,application_1504131676014_19826,349,10618,0,vgg16
1,application_1504131676014_19827,203,10618,12,resnet50
1,application_1504131676014_19828,354,10618,4,inception3
1,application_1504131676014_19829,347,10619,4,inception3
1,application_1504131676014_19830,205,10619,0,vgg16
1,application_1504131676014_19831,112,10619,2,resnet101
1,application_1504131676014_19832,342,10619,4,vgg11
1,application_1504131676014_19833,204,10619,17,resnet50
1,application_1504131676014_19834,223,10619,6,vgg16
1,application_1504131676014_19835,212,10619,1,vgg16
1,application_1504131676014_19836,315,10619,1,resnet101
1,application_1504131676014_19837,200,10619,5,vgg16
1,application_1504131676014_19838,116,10619,1,vgg16
1,application_1504131676014_19839,211,10619,1,vgg11
1,application_1504131676014_19840,186,10619,15,alexnet
1,application_1504131676014_19841,208,10619,6,vgg11
1,application_1504131676014_19842,111,10620,2,inception3
1,application_1504131676014_19843,345,10620,1,inception3
1,application_1504131676014_19844,120,10620,7,vgg19
1,application_1504131676014_19846,120,10620,0,inception4
1,application_1504131676014_19845,111,10620,12,alexnet
1,application_1504131676014_19847,215,10620,9,inception4
1,application_1504131676014_19849,351,10620,0,resnet101
1,application_1504131676014_19848,344,10620,1,vgg16
1,application_1504131676014_19850,113,10620,1,vgg16
1,application_1504131676014_19851,74,10620,4,vgg11
1,application_1504131676014_19852,202,10620,2,vgg19
1,application_1504131676014_19853,172,10620,9,inception4
